,SegID
9449,26292
9450,26293
9451,26297
9452,26299
9453,59068
9454,157372
9455,59069
9456,9004735
9457,59067
9458,157380
9459,157383
9460,255697
9461,157395
9462,91860
9463,91861
9464,91862
9465,157396
9466,157399
9467,255705
9468,26330
9469,157405
9470,157408
9471,157409
9472,9004770
9473,9004772
9474,9004775
9475,157415
9476,157418
9477,9004779
9478,9004781
9479,157423
9480,157425
9481,222966
9482,222971
9483,157435
9484,157437
9485,59138
9486,157444
9487,190225
9488,157458
9489,157461
9490,157464
9491,59163
9492,26398
9493,26399
9494,26400
9495,9004834
9496,91941
9497,157477
9498,26410
9499,157483
9500,26411
9501,157485
9502,26412
9503,190253
9504,157488
9505,157489
9506,91954
9507,157491
9508,157494
9509,157497
9510,157499
9511,26428
9512,157501
9513,157507
9514,59203
9515,157512
9516,255817
9517,91980
9518,157518
9519,9004878
9520,91982
9521,26446
9522,91984
9523,157523
9524,26453
9525,91991
9526,157530
9527,157532
9528,157537
9529,157539
9530,157540
9531,59237
9532,190312
9533,157544
9534,190314
9535,190315
9536,190316
9537,190317
9538,157545
9539,190319
9540,157552
9541,9004912
9542,157556
9543,157561
9544,190330
9545,157564
9546,157570
9547,157571
9548,9004934
9549,59272
9550,92041
9551,157578
9552,92042
9553,9004940
9554,26511
9555,59280
9556,157593
9557,157594
9558,157598
9559,157603
9560,26532
9561,157606
9562,157614
9563,9004975
9564,157618
9565,157619
9566,190387
9567,9004982
9568,157623
9569,26550
9570,157625
9571,26554
9572,190395
9573,26555
9574,190397
9575,26557
9576,157633
9577,9004995
9578,63896
9579,190409
9580,63897
9581,157643
9582,157641
9583,26572
9584,26574
9585,157647
9586,26570
9587,157649
9588,26581
9589,26586
9590,59355
9591,190428
9592,157661
9593,157662
9594,190429
9595,9005023
9596,26593
9597,59365
9598,157671
9599,26600
9600,157673
9601,26599
9602,9005034
9603,157676
9604,9005036
9605,157678
9606,157680
9607,9005041
9608,157683
9609,26613
9610,157685
9611,26617
9612,157691
9613,26620
9614,26621
9615,9005052
9616,9005055
9617,26624
9618,190467
9619,157700
9620,92166
9621,157704
9622,157706
9623,157717
9624,157721
9625,59418
9626,59419
9627,59420
9628,157725
9629,59422
9630,157722
9631,26657
9632,157735
9633,157737
9634,92205
9635,190509
9636,26671
9637,26672
9638,256049
9639,157749
9640,26691
9641,92228
9642,26696
9643,157772
9644,190540
9645,26704
9646,157784
9647,157788
9648,59486
9649,157793
9650,157794
9651,26723
9652,26732
9653,157805
9654,26735
9655,26738
9656,26744
9657,26745
9658,157820
9659,26748
9660,26751
9661,190592
9662,157826
9663,157832
9664,26763
9665,157839
9666,92306
9667,26771
9668,92308
9669,157850
9670,26780
9671,26787
9672,26791
9673,157865
9674,157868
9675,190636
9676,9005231
9677,157872
9678,157874
9679,157875
9680,26809
9681,9005241
9682,9005244
9683,157886
9684,26814
9685,26818
9686,59589
9687,157894
9688,157896
9689,26825
9690,157898
9691,157899
9692,157900
9693,9005257
9694,26834
9695,157911
9696,157912
9697,26840
9698,57438
9699,9005274
9700,157916
9701,26846
9702,157922
9703,190690
9704,157925
9705,157926
9706,190698
9707,157930
9708,190704
9709,157948
9710,157953
9711,92419
9712,92420
9713,59656
9714,59657
9715,26891
9716,256272
9717,26899
9718,157976
9719,157979
9720,157981
9721,157983
9722,157987
9723,59687
9724,26927
9725,26928
9726,26929
9727,26930
9728,26932
9729,92469
9730,158006
9731,158007
9732,92470
9733,92473
9734,92471
9735,158011
9736,158016
9737,190791
9738,158024
9739,190793
9740,26953
9741,26955
9742,26951
9743,26954
9744,26956
9745,158031
9746,26960
9747,26961
9748,158033
9749,158035
9750,256339
9751,256338
9752,26963
9753,26962
9754,26968
9755,26969
9756,26970
9757,26964
9758,26974
9759,158048
9760,26977
9761,158052
9762,26980
9763,190822
9764,158056
9765,190825
9766,158060
9767,158064
9768,158072
9769,59769
9770,158075
9771,158079
9772,256384
9773,158083
9774,190851
9775,158088
9776,27017
9777,158092
9778,190861
9779,158094
9780,190863
9781,158095
9782,27028
9783,9005462
9784,27030
9785,158107
9786,158109
9787,27043
9788,27048
9789,158121
9790,158124
9791,9005486
9792,9005488
9793,190897
9794,158129
9795,158132
9796,158134
9797,190904
9798,158138
9799,158142
9800,158146
9801,92615
9802,158152
9803,256458
9804,190927
9805,59856
9806,27088
9807,27091
9808,27092
9809,158163
9810,27094
9811,59864
9812,9005530
9813,158171
9814,27101
9815,158174
9816,27106
9817,158178
9818,158180
9819,158182
9820,59881
9821,190957
9822,190958
9823,190959
9824,27120
9825,27121
9826,158190
9827,158195
9828,190964
9829,158200
9830,158201
9831,9005562
9832,158203
9833,158206
9834,158207
9835,59907
9836,27139
9837,190984
9838,158216
9839,158217
9840,27147
9841,158220
9842,158221
9843,158222
9844,190991
9845,223756
9846,190990
9847,158226
9848,158227
9849,92686
9850,158224
9851,158231
9852,158232
9853,191004
9854,223773
9855,191008
9856,191009
9857,158242
9858,191010
9859,191012
9860,59940
9861,191017
9862,158249
9863,191022
9864,191023
9865,158256
9866,191024
9867,158260
9868,158266
9869,158278
9870,191047
9871,158279
9872,158281
9873,158284
9874,191053
9875,158295
9876,158297
9877,158300
9878,158301
9879,158302
9880,9005660
9881,158311
9882,27241
9883,27242
9884,60010
9885,158315
9886,27245
9887,158318
9888,256621
9889,191088
9890,191090
9891,27251
9892,27253
9893,158326
9894,27255
9895,158329
9896,191098
9897,27260
9898,191101
9899,158334
9900,158333
9901,27264
9902,191112
9903,92809
9904,191114
9905,158347
9906,158345
9907,191117
9908,256655
9909,256656
9910,92816
9911,92818
9912,92817
9913,158354
9914,9005714
9915,191130
9916,158363
9917,9005724
9918,191133
9919,158366
9920,27295
9921,158368
9922,9005726
9923,158370
9924,256675
9925,9005725
9926,9005729
9927,9005737
9928,9005742
9929,158383
9930,60081
9931,27314
9932,158386
9933,60089
9934,27322
9935,27323
9936,60094
9937,158399
9938,158401
9939,60098
9940,60099
9941,158402
9942,60101
9943,60106
9944,158413
9945,60110
9946,158414
9947,27344
9948,27346
9949,27347
9950,27348
9951,27349
9952,27350
9953,158420
9954,27353
9955,27354
9956,27358
9957,158431
9958,158432
9959,158430
9960,223967
9961,27360
9962,191204
9963,158437
9964,27364
9965,27363
9966,27362
9967,158443
9968,60141
9969,158447
9970,158448
9971,27376
9972,158451
9973,27380
9974,158455
9975,158456
9976,27385
9977,27386
9978,158460
9979,158463
9980,60160
9981,191237
9982,27398
9983,158471
9984,158474
9985,27411
9986,27413
9987,191257
9988,27418
9989,27419
9990,27420
9991,27421
9992,191260
9993,256800
9994,27427
9995,256804
9996,191269
9997,27430
9998,27431
9999,27432
10000,158500
10001,191274
10002,158507
10003,158501
10004,158517
10005,60215
10006,158520
10007,191290
10008,27451
10009,27452
10010,191293
10011,158526
10012,27453
10013,191294
10014,27454
10015,60226
10016,158531
10017,27457
10018,191301
10019,27462
10020,158535
10021,60231
10022,60232
10023,158534
10024,27467
10025,191310
10026,27471
10027,27473
10028,93009
10029,158545
10030,191316
10031,27477
10032,27480
10033,191323
10034,93020
10035,60251
10036,27486
10037,27487
10038,60255
10039,158564
10040,27493
10041,27495
10042,191335
10043,27497
10044,27499
10045,256876
10046,158573
10047,158574
10048,27503
10049,27504
10050,158577
10051,27505
10052,27507
10053,27506
10054,27500
10055,158582
10056,191351
10057,27508
10058,158578
10059,158586
10060,27515
10061,158588
10062,27517
10063,27518
10064,27519
10065,158592
10066,191358
10067,27522
10068,158594
10069,158587
10070,158590
10071,191366
10072,158601
10073,158602
10074,191370
10075,191372
10076,27533
10077,158607
10078,27536
10079,27537
10080,158615
10081,191385
10082,191386
10083,27546
10084,60313
10085,191389
10086,9005982
10087,27552
10088,27553
10089,158626
10090,158627
10091,191394
10092,191399
10093,191405
10094,158638
10095,93103
10096,158640
10097,27567
10098,27568
10099,27571
10100,27572
10101,191411
10102,27574
10103,27575
10104,27576
10105,158649
10106,27577
10107,191421
10108,158654
10109,27583
10110,27588
10111,27591
10112,27592
10113,191433
10114,60361
10115,191436
10116,158669
10117,191442
10118,93143
10119,60375
10120,158683
10121,191457
10122,158690
10123,60386
10124,27621
10125,27622
10126,27623
10127,158696
10128,27627
10129,158701
10130,158704
10131,27633
10132,158707
10133,158708
10134,27635
10135,158710
10136,158709
10137,27640
10138,27641
10139,158713
10140,158714
10141,158719
10142,27650
10143,158723
10144,158725
10145,158732
10146,158733
10147,27660
10148,158736
10149,27672
10150,158745
10151,60443
10152,158747
10153,27677
10154,191519
10155,158755
10156,27685
10157,158761
10158,158764
10159,9006125
10160,158767
10161,158769
10162,158771
10163,60470
10164,158778
10165,27719
10166,191563
10167,27723
10168,158800
10169,27728
10170,158803
10171,27734
10172,158808
10173,158811
10174,191585
10175,158821
10176,9006186
10177,158830
10178,158833
10179,158835
10180,158838
10181,158850
10182,158852
10183,158853
10184,158856
10185,158858
10186,27789
10187,158864
10188,27794
10189,27805
10190,27806
10191,27807
10192,158877
10193,158881
10194,27810
10195,27814
10196,9006253
10197,27822
10198,27824
10199,158898
10200,158903
10201,158907
10202,27836
10203,158909
10204,158915
10205,27845
10206,158920
10207,27848
10208,9006282
10209,27850
10210,27851
10211,27854
10212,158927
10213,158929
10214,9006289
10215,27857
10216,27859
10217,27860
10218,60630
10219,27864
10220,158937
10221,158938
10222,27865
10223,158940
10224,27866
10225,158944
10226,60641
10227,60644
10228,158948
10229,60651
10230,158958
10231,158960
10232,27888
10233,158962
10234,158964
10235,158968
10236,27896
10237,158972
10238,158973
10239,27918
10240,158997
10241,158999
10242,27929
10243,159001
10244,27930
10245,27932
10246,27934
10247,27935
10248,27936
10249,27937
10250,159010
10251,159011
10252,9006370
10253,159014
10254,159016
10255,159017
10256,159021
10257,159023
10258,60720
10259,159026
10260,191797
10261,159029
10262,159035
10263,159036
10264,159039
10265,27968
10266,159041
10267,159042
10268,159043
10269,27972
10270,159045
10271,159046
10272,27975
10273,27976
10274,159048
10275,159057
10276,159060
10277,60756
10278,27991
10279,159065
10280,159067
10281,27996
10282,27997
10283,159070
10284,27999
10285,60768
10286,28001
10287,28000
10288,28003
10289,9006437
10290,159078
10291,28005
10292,28007
10293,159082
10294,28012
10295,28013
10296,28015
10297,28016
10298,159089
10299,60786
10300,159091
10301,60787
10302,28020
10303,28021
10304,28023
10305,257392
10306,28026
10307,60796
10308,257405
10309,257407
10310,159115
10311,159116
10312,257426
10313,257428
10314,28054
10315,257431
10316,159128
10317,28055
10318,159133
10319,159135
10320,28065
10321,28067
10322,159140
10323,159141
10324,93606
10325,28069
10326,159142
10327,28074
10328,159147
10329,28077
10330,257454
10331,159152
10332,159153
10333,28082
10334,9006515
10335,159157
10336,28085
10337,159159
10338,257463
10339,257465
10340,257462
10341,159163
10342,257468
10343,257469
10344,9006526
10345,159169
10346,28099
10347,159172
10348,159173
10349,28103
10350,28105
10351,28107
10352,28109
10353,28110
10354,159183
10355,159184
10356,159185
10357,159186
10358,28114
10359,93653
10360,257494
10361,93654
10362,93655
10363,159196
10364,159202
10365,159205
10366,60901
10367,159212
10368,159215
10369,159216
10370,191985
10371,159219
10372,28148
10373,191992
10374,191993
10375,257530
10376,28153
10377,257532
10378,159228
10379,192000
10380,159237
10381,192007
10382,192008
10383,28169
10384,159243
10385,159245
10386,159246
10387,159248
10388,159249
10389,159255
10390,159257
10391,192027
10392,192030
10393,93735
10394,192043
10395,192044
10396,192045
10397,159278
10398,159279
10399,192047
10400,257579
10401,159284
10402,159285
10403,257588
10404,192055
10405,159287
10406,28216
10407,28215
10408,257595
10409,28219
10410,159293
10411,192062
10412,159294
10413,28224
10414,28225
10415,28231
10416,192072
10417,28234
10418,28235
10419,61004
10420,28236
10421,28237
10422,192082
10423,28242
10424,28250
10425,61025
10426,28258
10427,28259
10428,28261
10429,61030
10430,28262
10431,61031
10432,61029
10433,28275
10434,28276
10435,28277
10436,28288
10437,28296
10438,28298
10439,257675
10440,28302
10441,28303
10442,126615
10443,126619
10444,126621
10445,257697
10446,28324
10447,61097
10448,61098
10449,61099
10450,93865
10451,93870
10452,192178
10453,192179
10454,9006772
10455,93887
10456,257729
10457,28353
10458,28355
10459,28354
10460,28357
10461,9006789
10462,28356
10463,28360
10464,9006791
10465,28362
10466,28363
10467,9006788
10468,28370
10469,192212
10470,28377
10471,28378
10472,28380
10473,28381
10474,28382
10475,28390
10476,61158
10477,28394
10478,9006828
10479,28397
10480,28399
10481,28403
10482,28408
10483,61177
10484,61178
10485,9006840
10486,61181
10487,9006850
10488,28420
10489,28424
10490,28425
10491,126729
10492,257800
10493,257802
10494,126744
10495,28441
10496,192287
10497,257833
10498,126762
10499,257840
10500,126769
10501,126775
10502,188022
10503,126789
10504,192330
10505,192331
10506,126794
10507,126807
10508,257882
10509,28514
10510,257894
10511,9006952
10512,61288
10513,257908
10514,257911
10515,192384
10516,159620
10517,9006987
10518,9006989
10519,159630
10520,192411
10521,126876
10522,61339
10523,61344
10524,61345
10525,61346
10526,159649
10527,192425
10528,28604
10529,28605
10530,28606
10531,9007037
10532,28612
10533,94154
10534,94162
10535,258011
10536,258012
10537,28637
10538,28638
10539,28640
10540,28642
10541,28645
10542,126950
10543,28647
10544,28648
10545,126953
10546,28649
10547,159723
10548,159727
10549,126962
10550,28666
10551,61435
10552,28671
10553,258057
10554,94218
10555,28683
10556,28681
10557,28691
10558,28695
10559,28696
10560,28697
10561,28698
10562,28702
10563,94240
10564,225312
10565,28704
10566,28707
10567,94244
10568,61473
10569,61478
10570,61475
10571,94249
10572,94254
10573,28719
10574,28720
10575,94258
10576,94260
10577,28725
10578,94261
10579,61494
10580,28727
10581,28728
10582,61498
10583,28731
10584,28732
10585,61500
10586,61499
10587,28736
10588,159808
10589,127054
10590,127061
10591,127063
10592,127072
10593,28775
10594,127084
10595,28790
10596,127106
10597,192645
10598,159879
10599,127116
10600,127126
10601,192664
10602,127129
10603,94361
10604,127133
10605,94366
10606,94368
10607,127136
10608,159911
10609,258216
10610,258220
10611,28845
10612,94382
10613,28855
10614,28858
10615,28860
10616,159934
10617,94402
10618,192708
10619,28869
10620,94406
10621,94405
10622,94408
10623,28875
10624,28880
10625,192728
10626,192731
10627,225503
10628,28898
10629,94438
10630,28902
10631,28905
10632,159978
10633,28908
10634,159981
10635,28913
10636,192756
10637,61684
10638,28918
10639,159990
10640,9007352
10641,28916
10642,28920
10643,28923
10644,28922
10645,127226
10646,192770
10647,127235
10648,192771
10649,28932
10650,28934
10651,127243
10652,61707
10653,127245
10654,94484
10655,94485
10656,28956
10657,28957
10658,28958
10659,28959
10660,9007390
10661,28962
10662,94505
10663,94507
10664,28972
10665,28973
10666,61742
10667,28976
10668,28977
10669,94513
10670,94517
10671,28981
10672,160063
10673,127296
10674,28997
10675,61770
10676,61771
10677,192844
10678,192843
10679,29014
10680,29016
10681,29020
10682,29025
10683,29030
10684,192873
10685,160109
10686,9007479
10687,29048
10688,29049
10689,160122
10690,29051
10691,9007484
10692,9007483
10693,127354
10694,9007488
10695,29062
10696,94600
10697,94610
10698,127392
10699,44859
10700,127395
10701,29100
10702,127405
10703,94639
10704,94641
10705,29114
10706,160187
10707,61885
10708,29120
10709,94656
10710,94658
10711,127427
10712,127428
10713,94661
10714,94662
10715,29121
10716,258508
10717,29135
10718,29137
10719,127441
10720,29139
10721,29141
10722,29142
10723,29143
10724,29144
10725,29149
10726,160222
10727,127455
10728,29150
10729,29154
10730,29160
10731,29163
10732,29166
10733,29168
10734,127475
10735,38363
10736,61944
10737,29178
10738,127484
10739,29181
10740,29193
10741,29195
10742,94735
10743,94737
10744,160280
10745,61982
10746,127518
10747,127530
10748,29226
10749,127533
10750,127540
10751,29239
10752,29246
10753,29247
10754,62016
10755,29255
10756,29256
10757,127563
10758,29260
10759,29261
10760,9007693
10761,29264
10762,127573
10763,29272
10764,160344
10765,160346
10766,127579
10767,29274
10768,29277
10769,29273
10770,29279
10771,29280
10772,29283
10773,160358
10774,29290
10775,127595
10776,29292
10777,29291
10778,29295
10779,160368
10780,160369
10781,127600
10782,29296
10783,29300
10784,29301
10785,160374
10786,29302
10787,29298
10788,127609
10789,29299
10790,29309
10791,127616
10792,9007754
10793,127632
10794,29329
10795,62100
10796,29335
10797,258712
10798,127641
10799,29337
10800,29338
10801,29343
10802,29347
10803,29348
10804,62117
10805,29352
10806,29355
10807,160427
10808,29357
10809,127666
10810,29363
10811,29364
10812,9007801
10813,160456
10814,29387
10815,29390
10816,160467
10817,9007829
10818,29404
10819,29421
10820,62193
10821,29427
10822,29438
10823,62211
10824,94987
10825,29461
10826,29470
10827,95008
10828,29473
10829,258848
10830,29472
10831,29476
10832,29475
10833,29479
10834,226088
10835,160555
10836,226093
10837,160558
10838,29487
10839,29494
10840,29496
10841,160587
10842,29517
10843,29521
10844,9007955
10845,62292
10846,29524
10847,29531
10848,29536
10849,29538
10850,160612
10851,127848
10852,29548
10853,258930
10854,29555
10855,29560
10856,9007995
10857,29565
10858,29566
10859,9007997
10860,258946
10861,127880
10862,29578
10863,127884
10864,127890
10865,29588
10866,258969
10867,160666
10868,127897
10869,127913
10870,29614
10871,62385
10872,29623
10873,62392
10874,127938
10875,127940
10876,127956
10877,127957
10878,29654
10879,127961
10880,95195
10881,29662
10882,29668
10883,29672
10884,29673
10885,9008113
10886,9008115
10887,29688
10888,29696
10889,193538
10890,193541
10891,9008140
10892,62477
10893,9008142
10894,160784
10895,193553
10896,62484
10897,62485
10898,193556
10899,62488
10900,9008152
10901,29723
10902,128027
10903,9008155
10904,62497
10905,95268
10906,95270
10907,95271
10908,29739
10909,95280
10910,29746
10911,95286
10912,128054
10913,29756
10914,259132
10915,29760
10916,29764
10917,259144
10918,29769
10919,128076
10920,9008210
10921,29781
10922,9008215
10923,29785
10924,128089
10925,128092
10926,128094
10927,128099
10928,259175
10929,128114
10930,128116
10931,128117
10932,128119
10933,128120
10934,128123
10935,29820
10936,128125
10937,128126
10938,128138
10939,29843
10940,29852
10941,259228
10942,29860
10943,160933
10944,29880
10945,29883
10946,29887
10947,160960
10948,29890
10949,29891
10950,29893
10951,29896
10952,95433
10953,29899
10954,29902
10955,128211
10956,128214
10957,160985
10958,128226
10959,9008356
10960,62707
10961,29940
10962,9008380
10963,95494
10964,128267
10965,9008401
10966,193822
10967,9008423
10968,95530
10969,95531
10970,62764
10971,95532
10972,161070
10973,161071
10974,95533
10975,161075
10976,259381
10977,128320
10978,259394
10979,9008462
10980,193871
10981,128338
10982,128339
10983,62807
10984,62808
10985,62810
10986,193887
10987,193897
10988,193899
10989,128363
10990,9008495
10991,128371
10992,128372
10993,259445
10994,9008505
10995,128378
10996,9008507
10997,128382
10998,9008512
10999,62850
11000,128386
11001,193924
11002,128388
11003,95624
11004,161161
11005,193938
11006,161179
11007,193949
11008,95647
11009,95649
11010,128419
11011,193957
11012,259494
11013,62890
11014,9008556
11015,193964
11016,9008558
11017,30126
11018,193969
11019,193970
11020,128439
11021,9008570
11022,71119
11023,226748
11024,193980
11025,193981
11026,193983
11027,193991
11028,193992
11029,71123
11030,30164
11031,9008598
11032,30166
11033,30168
11034,71125
11035,95712
11036,30178
11037,30182
11038,30183
11039,259562
11040,30187
11041,9008621
11042,9008622
11043,30191
11044,71131
11045,30204
11046,9008637
11047,128510
11048,9008639
11049,30211
11050,194053
11051,30214
11052,30216
11053,194069
11054,194070
11055,194071
11056,194078
11057,161319
11058,161325
11059,194095
11060,63023
11061,128564
11062,194102
11063,128569
11064,128570
11065,128571
11066,128580
11067,259652
11068,30278
11069,259653
11070,30280
11071,30281
11072,161353
11073,30282
11074,259657
11075,30286
11076,30287
11077,30288
11078,30291
11079,128598
11080,161366
11081,194136
11082,30298
11083,128606
11084,9008739
11085,194147
11086,194149
11087,30310
11088,63080
11089,30312
11090,30314
11091,30319
11092,194165
11093,30329
11094,30330
11095,194173
11096,194175
11097,63103
11098,161409
11099,9008772
11100,95879
11101,30344
11102,161424
11103,161431
11104,128667
11105,128668
11106,95901
11107,194205
11108,128673
11109,128674
11110,30373
11111,30377
11112,30378
11113,161449
11114,128682
11115,128683
11116,128688
11117,128689
11118,9008825
11119,128697
11120,128698
11121,95930
11122,9008829
11123,9008830
11124,194239
11125,128703
11126,9008826
11127,194238
11128,9008837
11129,128713
11130,194253
11131,161486
11132,194263
11133,30425
11134,194265
11135,161498
11136,161500
11137,30430
11138,161502
11139,161504
11140,128745
11141,161518
11142,30452
11143,9008884
11144,161525
11145,161527
11146,128760
11147,128759
11148,9008891
11149,259835
11150,259837
11151,9008895
11152,128769
11153,161537
11154,9008902
11155,96010
11156,30474
11157,161549
11158,63247
11159,63248
11160,63249
11161,194327
11162,63257
11163,194331
11164,30494
11165,128798
11166,128799
11167,194334
11168,9008927
11169,161571
11170,30500
11171,194341
11172,227110
11173,9008935
11174,9008934
11175,96042
11176,30506
11177,161581
11178,161584
11179,30519
11180,30520
11181,194362
11182,194363
11183,161596
11184,9008955
11185,128833
11186,30531
11187,194371
11188,128838
11189,30534
11190,30537
11191,30538
11192,259922
11193,161619
11194,30546
11195,161623
11196,30558
11197,96098
11198,161640
11199,161641
11200,161643
11201,30582
11202,30584
11203,30588
11204,30601
11205,30606
11206,194449
11207,30611
11208,161686
11209,30615
11210,30620
11211,9009052
11212,194467
11213,30632
11214,30636
11215,30638
11216,96177
11217,96178
11218,30644
11219,9009077
11220,30645
11221,9009079
11222,30649
11223,63421
11224,30656
11225,30657
11226,9009095
11227,9009097
11228,30667
11229,9009102
11230,9009104
11231,30675
11232,161749
11233,161750
11234,30680
11235,30683
11236,96226
11237,128995
11238,161764
11239,96234
11240,161771
11241,9009132
11242,96237
11243,96238
11244,9009134
11245,161772
11246,129010
11247,9009138
11248,30719
11249,63488
11250,129029
11251,161798
11252,9009165
11253,9009166
11254,9009170
11255,63507
11256,63508
11257,63510
11258,129048
11259,63513
11260,96293
11261,9009190
11262,96294
11263,9009192
11264,30761
11265,129066
11266,30768
11267,30769
11268,30770
11269,9009201
11270,30772
11271,161847
11272,30775
11273,30777
11274,194619
11275,30780
11276,30782
11277,129089
11278,129090
11279,30786
11280,30788
11281,30789
11282,30790
11283,30797
11284,9009230
11285,30800
11286,30802
11287,30807
11288,9009240
11289,129113
11290,129114
11291,96347
11292,96349
11293,9009250
11294,9009251
11295,9009252
11296,9009253
11297,129127
11298,30825
11299,9009257
11300,129131
11301,30834
11302,30837
11303,9009270
11304,96375
11305,63608
11306,63609
11307,129147
11308,30845
11309,63615
11310,30848
11311,63618
11312,96386
11313,63620
11314,63621
11315,161926
11316,30855
11317,30856
11318,30857
11319,63625
11320,63622
11321,9009294
11322,63634
11323,30873
11324,9009312
11325,9009313
11326,227492
11327,194740
11328,30902
11329,194744
11330,30904
11331,194746
11332,96440
11333,194760
11334,161995
11335,9009362
11336,96467
11337,96468
11338,96469
11339,96470
11340,9009363
11341,30930
11342,30932
11343,9009372
11344,260318
11345,96480
11346,260321
11347,9009379
11348,260329
11349,162032
11350,30961
11351,9009397
11352,30966
11353,9009398
11354,96504
11355,30969
11356,9009401
11357,260349
11358,30974
11359,30977
11360,30980
11361,30990
11362,162063
11363,162064
11364,30993
11365,30994
11366,30995
11367,194837
11368,194844
11369,63772
11370,63779
11371,63780
11372,9009444
11373,9009448
11374,31018
11375,162093
11376,9009454
11377,31023
11378,31024
11379,31025
11380,31029
11381,63798
11382,31030
11383,31031
11384,31033
11385,9009462
11386,31035
11387,9009464
11388,31050
11389,9009491
11390,9009495
11391,31065
11392,162138
11393,63834
11394,129371
11395,9009503
11396,63840
11397,9009505
11398,96611
11399,194916
11400,96613
11401,96615
11402,162152
11403,9009513
11404,96617
11405,194930
11406,194931
11407,260475
11408,227709
11409,194947
11410,9009546
11411,31115
11412,9009548
11413,9009549
11414,9009550
11415,31118
11416,31120
11417,162193
11418,31122
11419,31123
11420,162192
11421,162197
11422,96662
11423,31127
11424,96664
11425,96665
11426,31130
11427,96667
11428,96668
11429,96669
11430,31134
11431,162207
11432,96671
11433,31137
11434,96670
11435,63898
11436,63907
11437,31135
11438,31143
11439,31144
11440,31145
11441,31146
11442,31147
11443,31148
11444,31149
11445,162222
11446,227759
11447,31152
11448,9009586
11449,227764
11450,31157
11451,31165
11452,162242
11453,162243
11454,162248
11455,31177
11456,162249
11457,129485
11458,31187
11459,31188
11460,31189
11461,195030
11462,31191
11463,195031
11464,31196
11465,31197
11466,162273
11467,162278
11468,162279
11469,9009641
11470,31210
11471,162282
11472,31217
11473,31218
11474,195057
11475,195058
11476,195059
11477,31223
11478,9009658
11479,227837
11480,9009662
11481,31237
11482,9009671
11483,31248
11484,96790
11485,96792
11486,31261
11487,31263
11488,31264
11489,9009697
11490,31266
11491,162338
11492,31271
11493,31273
11494,31274
11495,31279
11496,31283
11497,31285
11498,129590
11499,31286
11500,64059
11501,64061
11502,31294
11503,64066
11504,31303
11505,31307
11506,129614
11507,31315
11508,162389
11509,227925
11510,31323
11511,31324
11512,9009764
11513,9009765
11514,31332
11515,9009767
11516,31338
11517,31341
11518,129650
11519,31350
11520,31351
11521,31353
11522,9009789
11523,129663
11524,129667
11525,162440
11526,162442
11527,31370
11528,96908
11529,31373
11530,31374
11531,96911
11532,162456
11533,162464
11534,31401
11535,31404
11536,31405
11537,31406
11538,31409
11539,31411
11540,31412
11541,31417
11542,31420
11543,31421
11544,31422
11545,31425
11546,31427
11547,129731
11548,96973
11549,96974
11550,96975
11551,260818
11552,96992
11553,129765
11554,64230
11555,96997
11556,31463
11557,162543
11558,9009904
11559,195311
11560,31478
11561,162554
11562,9009914
11563,129788
11564,9009915
11565,9009918
11566,64258
11567,9009924
11568,162569
11569,64270
11570,162577
11571,175598
11572,31537
11573,31540
11574,31548
11575,31550
11576,9009984
11577,31554
11578,162628
11579,31558
11580,31559
11581,97102
11582,31574
11583,162646
11584,31575
11585,9010008
11586,97115
11587,9010011
11588,195421
11589,129885
11590,162654
11591,32328
11592,162657
11593,9010021
11594,129896
11595,195438
11596,31607
11597,162681
11598,9010045
11599,162689
11600,195461
11601,162697
11602,129929
11603,162701
11604,97170
11605,261011
11606,97172
11607,97173
11608,31636
11609,31637
11610,31640
11611,31642
11612,31644
11613,162717
11614,162724
11615,162725
11616,31655
11617,31662
11618,162736
11619,129970
11620,162743
11621,162745
11622,64444
11623,31677
11624,162763
11625,129996
11626,97228
11627,64470
11628,31707
11629,97245
11630,97247
11631,97249
11632,97250
11633,97251
11634,97255
11635,97256
11636,97258
11637,31723
11638,97260
11639,97259
11640,130034
11641,97278
11642,97280
11643,97283
11644,97285
11645,195590
11646,97286
11647,97289
11648,97292
11649,97293
11650,130062
11651,261135
11652,130064
11653,130067
11654,162836
11655,130069
11656,97302
11657,195607
11658,31765
11659,31767
11660,97306
11661,31764
11662,97309
11663,31773
11664,130081
11665,31778
11666,31783
11667,130090
11668,31789
11669,31791
11670,31794
11671,64564
11672,162870
11673,130103
11674,195639
11675,64569
11676,64570
11677,64572
11678,64573
11679,64574
11680,31805
11681,31806
11682,31808
11683,31811
11684,31813
11685,31814
11686,31816
11687,64584
11688,31819
11689,64588
11690,31825
11691,31826
11692,31827
11693,195667
11694,130136
11695,162905
11696,97387
11697,31857
11698,31858
11699,162929
11700,31862
11701,31863
11702,31869
11703,97405
11704,162944
11705,31873
11706,31875
11707,31876
11708,31878
11709,162950
11710,162954
11711,31884
11712,31890
11713,130194
11714,31903
11715,31906
11716,31907
11717,31909
11718,31911
11719,31914
11720,31916
11721,31917
11722,162993
11723,31922
11724,31924
11725,31925
11726,31926
11727,195771
11728,31933
11729,31944
11730,31949
11731,31950
11732,195795
11733,97492
11734,163028
11735,163031
11736,163033
11737,31966
11738,130272
11739,163057
11740,97521
11741,97525
11742,163061
11743,97537
11744,195843
11745,97540
11746,97542
11747,130318
11748,32017
11749,97562
11750,97563
